article,true_label,predicted_label(Chat_gpt),Soft_score,Hard_score
COVID ALERT! 3 cases of Omicron subvariant BF.7 found in China reported in Gujarat & Odisha .  ,"[{'Disease': 'COVID-19', 'Location': 'Gujarat', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': ''}, {'Disease': 'COVID-19 ', 'Location': 'Odisha', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': ''}, {'Disease': 'COVID-19', 'Location': 'China', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': '7'}, {'Disease': 'COVID-19', 'Location': '', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': '3'}]","[{'Disease': 'Omicron subvariant BF.7', 'Location': 'China', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 3}, {'Disease': 'Omicron subvariant BF.7', 'Location': 'Gujarat', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 3}, {'Disease': 'Omicron subvariant BF.7', 'Location': 'Odisha', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 3}]",1.2000000000000002,0
"Gujarat registers 33 new COVID-19 cases, tally rises to 12,24,721 | India News. Gujarat registers 33 new COVID-19 cases, tally rises to 12,24,721","[{'Disease': 'COVID-19', 'Location': 'Gujarat', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '33'}, {'Disease': 'COVID-19', 'Location': 'Gujarat', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '12,24,721'}]","[{'Disease': 'COVID-19', 'Location': 'Gujarat', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 33}, {'Disease': 'COVID-19', 'Location': 'Gujarat', 'Incident': 'case', 'Incident_Type': 'total', 'Number': 1224721}]",2.0,2
"Lumpy disease: Mass cattle deaths trigger panic in Rajasthan - Daijiworld.com. Jaipur, Aug 2 (IANS): Deaths of over 2,500 cattle heads due to lumpy skin disease in nine districts of Rajasthan has triggered panic across the desert state. According to a senior official in the animal husbandry department,  ","[{'Disease': 'Lumpy disease', 'Location': 'Rajasthan', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '2,500'}]","[{""Disease"": ""lumpy skin disease"", ""Location"": ""Rajasthan"", ""Incident"": ""death"", ""Incident_Type"": ""total"", ""Number"": 2500}]",0.8,0
"BF.7 is Omicron with mutations, won't lead to severe disease: Experts - Orissa POST . New Delhi: The current Covid surge in many countries including China is believed to be driven by Omicron sub-variant BF.7. India has also so far reported four cases of this variant that includes two from Gujarat and two from Odisha. Unlike China, the new substrain of coronavirus has not affected India disastrously even as the […]","[{'Disease': 'Omicron BF.7 COVID-19', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '4'}, {'Disease': 'Omicron BF.7 COVID-19', 'Location': 'Gujarat', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '2'}, {'Disease': 'Omicron BF.7 COVID-19', 'Location': 'Odisha', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '2'}, {'Disease': 'Omicron BF.7 COVID-19', 'Location': 'China', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': ''}]","[{'Disease': 'Covid', 'Location': 'China', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 'unknown'}, 
{'Disease': 'Covid', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'new', 'Number': '4'}, 
{'Disease': 'Covid', 'Location': 'Gujarat', 'Incident': 'case', 'Incident_Type': 'new', 'Number': '2'}, 
{'Disease': 'Covid', 'Location': 'Odisha', 'Incident': 'case', 'Incident_Type': 'new', 'Number': '2'}]",3.0000000000000004,0
"India News | Gujarat Sees 10 New COVID-19 Cases; Active Tally at 156 | LatestLY . Get latest articles and stories on India at LatestLY.   Gujarat on Wednesday recorded 10 new cases of COVID-19 that took the tally of infections to 12,24,116, an official from the state health department said. India News | Gujarat Sees 10 New COVID-19 Cases; Active Tally at 156. ","[{'Disease': 'COVID-19', 'Location': 'Gujarat', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '10'}, {'Disease': 'COVID-19', 'Location': 'Gujarat', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '12,24,116'}]","[
{
""Disease"": ""COVID-19"",
""Location"": ""Gujarat"",
""Incident"": ""case"",
""Incident_Type"": ""new"",
""Number"": 10
},
{
""Disease"": ""COVID-19"",
""Location"": ""Gujarat"",
""Incident"": ""case"",
""Incident_Type"": ""total"",
""Number"": 12,24,116
},
{
""Disease"": ""COVID-19"",
""Location"": ""Gujarat"",
""Incident"": ""case"",
""Incident_Type"": ""active"",
""Number"": 156
}
]",1.4,0
"Malaria cases up in Mumbai; break in rain could worsen woes | Mumbai News - Times of India - Net4NewsNet4News. In June, Mumbai had registered 350 cases of malaria, 39 cases of dengue and 543 cases of gastroenteritis. (Representative image) MUMBAI: With rains lashing across Mumbai, the deluge of diseases such as dengue and malaria has begun, said BMC officials on Tuesday. According to the latest monsoon diseases update, the first three days of July have […] ","[{'Disease': 'Malaria ', 'Location': 'Mumbai', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '350'}, {'Disease': 'Dengue', 'Location': 'Mumbai', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '39'}, {'Disease': 'Gastroentertis', 'Location': 'Mumbai', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '543'}]","[
{
'Disease': 'Malaria',
'Location': 'Mumbai',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 350
},
{
'Disease': 'Dengue',
'Location': 'Mumbai',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 39
},
{
'Disease': 'Gastroenteritis',
'Location': 'Mumbai',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 543
}
]",2.2,0
Thane: Two deaths occur of 20 swine flu cases within 48 hours; 14 dengue cases still active.  ,"[{'Disease': 'Swine flu', 'Location': 'Thane', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '20'}, {'Disease': 'Swine flu', 'Location': 'Thane', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '2'}, {'Disease': 'Dengue', 'Location': 'Thane', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': ''}]","[{""Disease"": ""swine flu"", ""Location"": ""Thane"", ""Incident"": ""case"", ""Incident_Type"": ""total"", ""Number"": 20}, {""Disease"": ""swine flu"", ""Location"": ""Thane"", ""Incident"": ""death"", ""Incident_Type"": ""new"", ""Number"": 2}, {""Disease"": ""dengue"", ""Location"": ""Thane"", ""Incident"": ""case"", ""Incident_Type"": ""active"", ""Number"": 14}]",2.4,1
"Norovirus in Kerala: Norovirus again in Kerala, officials found norovirus in 19 students, all the registered cases are children.. | While COVID-19 is under control in India..19 Norovirus cases in Kerala (Norovirus Detected in 19 Students in Kerala) have caused concern. Although this is not the first time that the virus has been detected in the southern state, the high rate of infection is cause for concern as all the cases reported so far are children. Norovirus in Kerala: Norovirus in Kerala again, officials found norovirus in 19 students, all the registered cases were children...","[{'Disease': 'Norovirus', 'Location': 'Kerela', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '19'}]","[{
'Disease': 'Norovirus',
'Location': 'Kerala',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 19
}]",0.8,0
"After Bahadurgarh Now Glanders Found in Horse in Alwar of Rajasthan – Haryana. symbolic picture. hear the news hear the news Symptoms of glanders disease have been found in horses in Alwar, Rajasthan. The Central Buffalo Horse Research Center has confirmed this. Samples of this horse were taken at Luwas in Hisar. The report of 7 samples taken from Bahadurgarh will come on Thursday. Cases of glanders in… Continue reading After Bahadurgarh Now... ","[{'Disease': 'Glanders', 'Location': 'Alwar,Rajasthan', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': ''}, {'Disease': 'Glanders', 'Location': 'Bahadurgarh', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': ''}]","[{'Disease': 'glanders', 'Location': 'Alwar, Rajasthan', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 'unknown'}, {'Disease': 'glanders', 'Location': 'Bahadurgarh', 'Incident': 'case', 'Incident_Type': 'new', 'Number': '7(pending confirmation)'}]",1.0,0
"Another nine coronavirus cases reported in Punjab - Daily Times. Coronavirus cases were decreasing as only nine cases were reported in Punjab during the last 24 hours. Primary and Secondary Healthcare Department (P&SHD) Secretary Irshad Ahmad said on Tuesday that nine corona cases were reported only in Lahore. He said the number of coronavirus was recorded at 522,006 while death toll 13,610 and recoveries 506,361 […] ","[{'Disease': 'COVID-19', 'Location': 'Punjab', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '9'}, {'Disease': 'COVID-19', 'Location': 'Punjab', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '522,006'}, {'Disease': 'COVID-19 ', 'Location': 'Punjab', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '13,610'}]","[
  {
    ""Disease"": ""Coronavirus"",
    ""Location"": ""Punjab"",
    ""Incident"": ""Case"",
    ""Incident_Type"": ""New"",
    ""Number"": 9
  },
  {
    ""Disease"": ""Coronavirus"",
    ""Location"": ""Lahore"",
    ""Incident"": ""Case"",
    ""Incident_Type"": ""New"",
    ""Number"": 9
  },
  {
    ""Disease"": ""Coronavirus"",
    ""Location"": ""Punjab"",
    ""Incident"": ""Case"",
    ""Incident_Type"": ""Total"",
    ""Number"": 522006
  },
  {
    ""Disease"": ""Coronavirus"",
    ""Location"": ""Punjab"",
    ""Incident"": ""Death"",
    ""Incident_Type"": ""Total"",
    ""Number"": 13610
  },
  {
    ""Disease"": ""Coronavirus"",
    ""Location"": ""Punjab"",
    ""Incident"": ""Recovery"",
    ""Incident_Type"": ""Total"",
    ""Number"": 506361
  }
]",2.4000000000000004,0
"New cases of corona have come down to 4 thousand - Visalandhra. The spread of Corona in the country is gradually coming under control. The Ministry of Family Health has said that 4,417 new cases have been registered in the last 24 hours. While 22 people have lost their lives due to the virus, 6,032 victims have recovered from the virus. Including the new cases, the total number of cases in the country has reached 4,44,66,862. Out of this 4,38,86,496 people have recovered. So far 5,28,030 people have died due to the virus. Currently there are 52,336 active cases in the country","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '4417'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '22'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '44466862'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '528030'}]","[{'Disease': 'Corona', 'Location': 'Visalandhra', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 4417},
{'Disease': 'Corona', 'Location': 'country', 'Incident': 'death', 'Incident_Type': 'new', 'Number': 22},
{'Disease': 'Corona', 'Location': 'country', 'Incident': 'case', 'Incident_Type': 'recovered', 'Number': 6032},
{'Disease': 'Corona', 'Location': 'country', 'Incident': 'case', 'Incident_Type': 'total', 'Number': 44466862},
{'Disease': 'Corona', 'Location': 'country', 'Incident': 'case', 'Incident_Type': 'recovered_total', 'Number': 43886496},
{'Disease': 'Corona', 'Location': 'country', 'Incident': 'death', 'Incident_Type': 'total', 'Number': 528030},
{'Disease': 'Corona', 'Location': 'country', 'Incident': 'case', 'Incident_Type': 'active', 'Number': 52336}]",3.2,0
"Assam: Japanese Encephalitis claims 23 lives since April. Out of these fresh cases, four were found in Nagaon, three each in Nalbari and Udalguri, two in Sivasagar, and one each in Barpeta, Kamrup (Metro), Karbi Anglong East, and the Hojai district.","[{'Disease': 'Japanese Encephalitis', 'Location': '', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '23'}, {'Disease': 'Japanese Encephalitis', 'Location': 'Nalbari', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '3'}, {'Disease': 'Japanese Encephalitis', 'Location': 'Nagaon', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '4'}, {'Disease': 'Japanese Encephalitis', 'Location': 'Udalguri', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '3'}, {'Disease': 'Japanese Encephalitis', 'Location': 'Sivasagar', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '2'}, {'Disease': 'Japanese Encephalitis', 'Location': 'Barpeta', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'Japanese Encephalitis', 'Location': 'Kamrup', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'Japanese Encephalitis', 'Location': 'Karbi Anglong East', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'Japanese Encephalitis', 'Location': 'Hojai district', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1'}]","[
{'Disease': 'Japanese Encephalitis', 'Location': 'Assam', 'Incident': 'death', 'Incident_Type': 'total', 'Number': 23},
{'Disease': 'Japanese Encephalitis', 'Location': 'Nagaon', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 4},
{'Disease': 'Japanese Encephalitis', 'Location': 'Nalbari', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 3},
{'Disease': 'Japanese Encephalitis', 'Location': 'Udalguri', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 3},
{'Disease': 'Japanese Encephalitis', 'Location': 'Sivasagar', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 2},
{'Disease': 'Japanese Encephalitis', 'Location': 'Barpeta', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 1},
{'Disease': 'Japanese Encephalitis', 'Location': 'Kamrup (Metro)', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 1},
{'Disease': 'Japanese Encephalitis', 'Location': 'Karbi Anglong East', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 1},
{'Disease': 'Japanese Encephalitis', 'Location': 'Hojai district', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 1}
]",8.8,8
"Fourth wave alert: India logs 9,062 fresh covid-19 cases, 36 deaths in last 24 hours | Fourth wave Scare; Constant spread of Corona in the country... how many new cases? National News in Telugu. India Covid-19 Updates: The spread of Corona in the country is continuing steadily. 9,062 new covid cases were reported. 36 people lost their lives due to the virus.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '9062'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '36'}]","[
{
'Disease': 'Covid-19', 
'Location': 'India', 
'Incident': 'case', 
'Incident_Type': 'new', 
'Number': 9062
},
{
'Disease': 'Covid-19', 
'Location': 'India', 
'Incident': 'death', 
'Incident_Type': 'new', 
'Number': 36
}
]",1.6,0
"Dengue: Patiala district sees highest single-day spike with 54 new cases: The Tribune India. In the highest single-day spike this year, the district today recorded 54 cases of dengue. The district also recorded its first suspected death due to dengue.","[{'Disease': 'Dengue', 'Location': 'Patiala', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '54'}, {'Disease': 'Dengue', 'Location': 'Patiala', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}]","[
  {
    ""Disease"": ""Dengue"",
    ""Location"": ""Patiala district"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 54
  },
  {
    ""Disease"": ""Dengue"",
    ""Location"": ""Patiala district"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 1
  }
]",2.0,2
"            ‘Emergency’ in hospitals as food poisoning sweeps Punjab           . As many as 18,000 people admitted to hospitals across province","[{'Disease': 'Food poisoning', 'Location': 'Punjab', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '18,000'}]","[{'Disease': 'food poisoning', 'Location': 'Punjab', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 18000}]",0.8,0
"Lumpy Skin Disease is Affecting Cattle Across the Country 12 Thousand Mutes Died in Rajasthan - YouTube. Lumpy skin disease is affecting cattle in many states across the country. Due to this disease, 12 thousand cattle have died in Rajasthan alone.","[{'Disease': 'Lumpy skin disease', 'Location': 'Rajasthan', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '12,000'}]","[
{""Disease"": ""Lumpy skin disease"", ""Location"": ""Rajasthan"", ""Incident"": ""death"", ""Incident_Type"": ""total"", ""Number"": 12000}
]",1.0,1
"India News | Five Fresh COVID-19 Cases in J-K | LatestLY . Get latest articles and stories on India at LatestLY.   Jammu and Kashmir's COVID-19 tally increased to 4,54,280 on Sunday as four more people tested positive for the viral disease, officials said.   India News | Five Fresh COVID-19 Cases in J-K. ","[{'Disease': 'COVID-19', 'Location': 'Jammu and Kashmir', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '5'}, {'Disease': 'COVID-19', 'Location': 'Jammu and Kashmir', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '4,54,280'}]","[{'Disease': 'COVID-19', 'Location': 'Jammu and Kashmir', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 5},
{'Disease': 'COVID-19', 'Location': 'Jammu and Kashmir', 'Incident': 'case', 'Incident_Type': 'total', 'Number': 454280}]",2.0,2
"Dengue cases on the rise in Amritsar district, tally 230: The Tribune India. With dengue cases continuing to increase, the residents are a worried lot and demand from the administration to arrange for regular fogging in residential areas. The district has reported a total of 230 dengue cases so far.","[{'Disease': 'Dengue', 'Location': 'Amritsar', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '230'}]","[{'Disease': 'Dengue', 'Location': 'Amritsar district', 'Incident': 'case', 'Incident_Type': 'total', 'Number': 230}]",1.0,1
"Lucknow Water Contamination: Diarrheoa Outbreak Leaves 90 People Ill, 1 Year Old Dead | TheHealthSite.com . Residents of Lucknow fall ill due to circulation of contaminated water. This has led to the death of a one year old baby.","[{'Disease': 'Diarrhea', 'Location': 'Lucknow', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '90'}, {'Disease': 'Diarrhea', 'Location': 'Lucknow', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '1'}]","[
  {
    ""Disease"": ""Diarrheoa"",
    ""Location"": ""Lucknow"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""total"",
    ""Number"": 90
  },
  {
    ""Disease"": ""Diarrheoa"",
    ""Location"": ""Lucknow"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 1
  }
]",1.4,0
38 more people have measles in Malappuram - Samakalika Malayalam. Masks are made mandatory in schools and bus stops in the district to prevent the spread of disease.,"[{'Disease': 'Measles', 'Location': 'Malapurram', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '38'}]","[{'Disease': 'measles', 'Location': 'Malappuram', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 38}]",0.8,0
496 persons test positive for COVID-19 in T.N.  - The Hindu . CHENNAI ,"[{'Disease': 'COVID-19', 'Location': 'T.N', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': '496'}]","[{""Disease"": ""COVID-19"", ""Location"": ""T.N."", ""Incident"": ""case"", ""Incident_Type"": ""new"", ""Number"": 496}]",0.8,0
"2 New Covid Cases In City; +vity Rate At 0.1% | Gurgaon News - Times of India .  The city saw 2 new Covid cases on Sunday while the positivity rate was recorded at 0.1%. Gurgaon currently has 14 active cases, out of which one pati","[{'Disease': 'COVID-19', 'Location': 'Gurgaon', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '2'}]","[{""Disease"": ""Covid"", ""Location"": ""Gurgaon"", ""Incident"": ""case"", ""Incident_Type"": ""new"", ""Number"": 2},
{""Disease"": ""Covid"", ""Location"": ""Gurgaon"", ""Incident"": ""case"", ""Incident_Type"": ""total"", ""Number"": 14}]",1.0,1
"India News | Thane Reports 2 New COVID-19 Cases; Active Tally at 13 | LatestLY . Get latest articles and stories on India at LatestLY.   Two new cases of coronavirus have been detected in Maharashtra's Thane district, raising its infection tally to 7,47,420, a health official said on Thursday. India News | Thane Reports 2 New COVID-19 Cases; Active Tally at 13.","[{'Disease': 'COVID-19', 'Location': 'Thane', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '2'}, {'Disease': 'COVID-19', 'Location': 'Thane', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '7,47,420'}]","[{
""Disease"": ""COVID-19"",
""Location"": ""Thane"",
""Incident"": ""case"",
""Incident_Type"": ""new"",
""Number"": 2
},
{
""Disease"": ""COVID-19"",
""Location"": ""Thane"",
""Incident"": ""case"",
""Incident_Type"": ""total"",
""Number"": 747420
},
{
""Disease"": ""COVID-19"",
""Location"": ""Thane"",
""Incident"": ""case"",
""Incident_Type"": ""active"",
""Number"": 13
}]",2.0,2
"India reports 4,129 new COVID-19 infections, active cases decline to 43,415 . The death toll climbed to 5,28,530 with 20 fatalities, which includes 13 deaths reconciled by Kerala, according to the Union health ministry data updated at 8 am showed. The active cases comprise 0.10 percent of the total infections, while the national COVID-19 recovery rate has increased to 98.72 percent, the health ministry said. ","[{'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '4,129'}, {'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '5,28,530'}, {'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '20'}, {'Disease': 'COVID-19', 'Location': 'Kerala', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '13'}]","[{'Disease': 'COVID-19', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 4129},
 {'Disease': 'COVID-19', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'active', 'Number': 43415},
 {'Disease': 'COVID-19', 'Location': 'India', 'Incident': 'death', 'Incident_Type': 'total', 'Number': 528530},
 {'Disease': 'COVID-19', 'Location': 'Kerala', 'Incident': 'death', 'Incident_Type': 'reconciled', 'Number': 13}]",3.2,2
"Karnataka sees over 1,300 dengue cases and four deaths last month alone - The Hindu . 20% of State’s total cases this year reported in Bengaluru  ","[{'Disease': 'Dengue', 'Location': 'Karnataka', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '1300'}, {'Disease': 'Dengue', 'Location': 'Karnataka', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '4'}, {'Disease': 'Dengue', 'Location': 'Bengaluru', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': ''}]","[
  {
    ""Disease"": ""dengue"",
    ""Location"": ""Karnataka"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 1300
  },
  {
    ""Disease"": ""dengue"",
    ""Location"": ""Karnataka"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 4
  },
  {
    ""Disease"": ""dengue"",
    ""Location"": ""Bengaluru"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""total"",
    ""Number"": ""20%""
  }
]",2.4000000000000004,0
"African Swine Flu: 190 pigs killed so far in Wayanad, Kerala. An outbreak of African swine flu in Wayanad district of Thiruvananthapuram, Kerala has so far killed 190 pigs in two pig farms. ","[{'Disease': 'African Swine Flu', 'Location': 'Kerela', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '190'}]","[{'Disease': 'African swine flu', 'Location': 'Wayanad, Kerala', 'Incident': 'death', 'Incident_Type': 'total', 'Number': 190}]",0.4,0
Norovirus | Noro virus in Kerala.. 19 students are positive..! . Noro virus has created havoc in the state of Kerala. 19 students of a private school in Kakkanad in Ernakulam district have been infected with Noro virus.,"[{'Disease': 'Norovirus', 'Location': 'Kerela', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '19'}]","[{'Disease': 'Noro virus',
  'Location': 'Kakkanad in Ernakulam district, Kerala',
  'Incident': 'case',
  'Incident_Type': 'new',
  'Number': 19}]",0.6,0
"Corona cases exceeding 3 thousand again in India; cases rise in Delhi . - Telugu One India. In the last 24 hours, 3,205 new Covid-19 cases were reported in India. 31 people died due to corona. ","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '3205'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '31'}]","[{
'Disease': 'Covid-19', 
'Location': 'India', 
'Incident': 'case', 
'Incident_Type': 'new', 
'Number': 3205
}, 
{
'Disease': 'Covid-19', 
'Location': 'India', 
'Incident': 'death', 
'Incident_Type': 'new', 
'Number': 31
}]",1.6,0
"Covid cases: 556 new corona cases registered in the country - 10TV Telugu . According to the Central Medical and Health Department, 556 new corona cases have been registered in the country. With this, the number of corona cases registered in the country so far is 4,46,68,523. It said that active cases have decreased by 252 from yesterday to 6,782. Yesterday, a total of 17 people died in the country due to Corona, and 15 of them were from Kerala.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '556'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '44668523'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '17'}]","[
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Country"",
    ""Incident"": ""Case"",
    ""Incident_Type"": ""New"",
    ""Number"": 556
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Country"",
    ""Incident"": ""Case"",
    ""Incident_Type"": ""Total"",
    ""Number"": 44668523
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Country"",
    ""Incident"": ""Case"",
    ""Incident_Type"": ""Active"",
    ""Number"": 6782
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Country"",
    ""Incident"": ""Death"",
    ""Incident_Type"": ""New"",
    ""Number"": 17
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Kerala"",
    ""Incident"": ""Death"",
    ""Incident_Type"": ""New"",
    ""Number"": 15
  }
]",1.6,0
